product_id,product_name,brand,gender,recommended_age_group,category,subcategory,occasion,style,style_mood,primary_color,secondary_color,season,fabric,fit,sleeve_type,neckline,pattern,embellishment,recommended_body_type,size_options,mrp_inr,discount_percent,final_price_inr,budget_segment,rating,rating_count,stock_qty,return_rate,popularity_score,trend_score,sustainable,bestseller,material_care,search_tags,image_url,product_description
2531,FableFit Pink Lehenga,FableFit,Women,Young Adult,Ethnic Wear,Lehenga,Festive,Elegant,Elegant,Pink,Pink,Summer,Georgette,Relaxed,Three-Quarter Sleeve,Square Neck,Embroidered,Sequins,Regular,"XS,S,M,L",3250,40,1950,Medium,4.2,1486,93,0.11,100,100,No,No,Hand Wash,"elegant,ethnic_wear,festive,georgette,lehenga,pink,women,young_adult",https://example.com/images/2531.jpg,premium finish with modern silhouette; ideal for festive wear with a elegant aesthetic. Made in georgette with embroidered finish.
2533,Velora Green Lehenga,Velora,Women,Young Adult,Ethnic Wear,Lehenga,Office,Elegant,Vintage,Green,Blue,Summer,Chiffon,Regular,Long Sleeve,Square Neck,Self Design,Embroidery,Plus Size,"XS,S,M,L",6790,20,5430,Premium,4.3,1840,168,0.04,100,99,No,No,Hand Wash,"chiffon,elegant,ethnic_wear,green,lehenga,office,women,young_adult",https://example.com/images/2533.jpg,occasion-ready statement piece; ideal for office wear with a elegant aesthetic. Made in chiffon with self design finish.
2538,CityDrift Orange Lehenga,CityDrift,Women,Teen,Ethnic Wear,Lehenga,Wedding,Ethnic,Statement,Orange,Pink,Spring,Cotton,Relaxed,Long Sleeve,Square Neck,Embroidered,Ruffles,Plus Size,Free Size,7700,25,5780,Premium,4.6,2186,106,0.18,100,100,Yes,No,Gentle Wash,"cotton,ethnic,ethnic_wear,lehenga,orange,teen,wedding,women",https://example.com/images/2538.jpg,elevated everyday essential; ideal for wedding wear with a ethnic aesthetic. Made in cotton with embroidered finish.
2539,UrbanWeave Maroon Lehenga,UrbanWeave,Women,Adult,Ethnic Wear,Lehenga,Festive,Fusion,Edgy,Maroon,Black,Monsoon,Cotton,Relaxed,Short Sleeve,Square Neck,Printed,Buttons,Regular,"XS,S,M,L",3120,0,3120,Premium,3.6,119,18,0.03,94,100,Yes,No,Dry Clean,"adult,cotton,ethnic_wear,festive,fusion,lehenga,maroon,women",https://example.com/images/2539.jpg,occasion-ready statement piece; ideal for festive wear with a fusion aesthetic. Made in cotton with printed finish.
2549,UrbanWeave Black Lehenga,UrbanWeave,Women,Young Adult,Ethnic Wear,Lehenga,Festive,Elegant,Statement,Black,Black,All Season,Cotton,Relaxed,Long Sleeve,Round Neck,Self Design,Frill,Slim,"XS,S,M,L",2180,10,1960,Medium,3.8,382,175,0.1,100,100,Yes,No,Dry Clean,"black,cotton,elegant,ethnic_wear,festive,lehenga,women,young_adult",https://example.com/images/2549.jpg,trend-led wardrobe staple; ideal for festive wear with a elegant aesthetic. Made in cotton with self design finish.
2557,ThreadAura Red Lehenga,ThreadAura,Women,Teen,Ethnic Wear,Lehenga,Wedding,Ethnic,Statement,Red,Black,Autumn,Viscose,Relaxed,Short Sleeve,V-Neck,Printed,Sequins,Curvy,Free Size,6230,10,5610,Premium,3.9,889,137,0.15,100,100,Yes,No,Dry Clean,"ethnic,ethnic_wear,lehenga,red,teen,viscose,wedding,women",https://example.com/images/2557.jpg,trend-led wardrobe staple; ideal for wedding wear with a ethnic aesthetic. Made in viscose with printed finish.
2561,ThreadAura White Lehenga,ThreadAura,Women,Young Adult,Ethnic Wear,Lehenga,Casual,Elegant,Elegant,White,White,Monsoon,Chiffon,Relaxed,Three-Quarter Sleeve,Round Neck,Printed,Ruffles,Regular,"XS,S,M,L",5470,35,3560,Premium,4.3,1329,126,0.04,100,100,Yes,Yes,Gentle Wash,"casual,chiffon,elegant,ethnic_wear,lehenga,white,women,young_adult",https://example.com/images/2561.jpg,comfortable fit with refined detailing; ideal for casual wear with a elegant aesthetic. Made in chiffon with printed finish.
2565,CityDrift Orange Lehenga,CityDrift,Women,Young Adult,Ethnic Wear,Lehenga,Office,Elegant,Statement,Orange,Beige,All Season,Georgette,Regular,Long Sleeve,Round Neck,Solid,Embroidery,Regular,"XS,S,M,L",4550,0,4550,Premium,4.0,2033,20,0.12,100,96,No,Yes,Machine Wash,"elegant,ethnic_wear,georgette,lehenga,office,orange,women,young_adult",https://example.com/images/2565.jpg,easy-to-style seasonal pick; ideal for office wear with a elegant aesthetic. Made in georgette with solid finish.
2572,FableFit Pink Lehenga,FableFit,Women,Teen,Ethnic Wear,Lehenga,Office,Ethnic,Elegant,Pink,Gold,Spring,Rayon,Relaxed,Three-Quarter Sleeve,Round Neck,Embroidered,Lace,Curvy,"M,L,XL",2350,25,1760,Medium,4.7,1519,149,0.11,100,100,No,Yes,Hand Wash,"ethnic,ethnic_wear,lehenga,office,pink,rayon,teen,women",https://example.com/images/2572.jpg,elevated everyday essential; ideal for office wear with a ethnic aesthetic. Made in rayon with embroidered finish.
2576,VivaStyle Olive Lehenga,VivaStyle,Women,Young Adult,Ethnic Wear,Lehenga,Office,Fusion,Contemporary,Olive,Silver,Autumn,Silk,Relaxed,Sleeveless,Collar Neck,Printed,Ruffles,Slim,Free Size,1900,30,1330,Medium,4.6,1840,83,0.13,100,100,Yes,No,Dry Clean,"ethnic_wear,fusion,lehenga,office,olive,silk,women,young_adult",https://example.com/images/2576.jpg,fashion-forward look with versatile styling; ideal for office wear with a fusion aesthetic. Made in silk with printed finish.
2577,VivaStyle Turquoise Lehenga,VivaStyle,Women,Adult,Ethnic Wear,Lehenga,Office,Ethnic,Contemporary,Turquoise,Black,Winter,Cotton,Regular,Three-Quarter Sleeve,V-Neck,Self Design,Ruffles,Plus Size,"S,M,L,XL",1830,35,1190,Medium,3.8,75,140,0.11,94,97,No,No,Hand Wash,"adult,cotton,ethnic,ethnic_wear,lehenga,office,turquoise,women",https://example.com/images/2577.jpg,fashion-forward look with versatile styling; ideal for office wear with a ethnic aesthetic. Made in cotton with self design finish.
2582,ThreadAura Olive Lehenga,ThreadAura,Women,Teen,Ethnic Wear,Lehenga,Office,Traditional,Contemporary,Olive,Beige,Spring,Chiffon,Relaxed,Sleeveless,Round Neck,Self Design,Frill,Curvy,"S,M,L,XL",3710,10,3340,Premium,4.2,314,94,0.11,100,100,Yes,No,Machine Wash,"chiffon,ethnic_wear,lehenga,office,olive,teen,traditional,women",https://example.com/images/2582.jpg,fashion-forward look with versatile styling; ideal for office wear with a traditional aesthetic. Made in chiffon with self design finish.
2583,RootedHue Lavender Lehenga,RootedHue,Women,Teen,Ethnic Wear,Lehenga,Wedding,Elegant,Elegant,Lavender,None,Spring,Viscose,Regular,Short Sleeve,V-Neck,Solid,None,Athletic,"S,M,L,XL",2940,30,2060,Medium,3.8,1153,164,0.06,100,100,Yes,No,Machine Wash,"elegant,ethnic_wear,lavender,lehenga,teen,viscose,wedding,women",https://example.com/images/2583.jpg,elevated everyday essential; ideal for wedding wear with a elegant aesthetic. Made in viscose with solid finish.
2590,ThreadAura Lavender Lehenga,ThreadAura,Women,Teen,Ethnic Wear,Lehenga,Wedding,Ethnic,Edgy,Lavender,None,All Season,Cotton,Regular,Long Sleeve,Collar Neck,Floral,Lace,Slim,Free Size,3510,0,3510,Premium,4.3,1835,59,0.11,100,100,No,No,Dry Clean,"cotton,ethnic,ethnic_wear,lavender,lehenga,teen,wedding,women",https://example.com/images/2590.jpg,easy-to-style seasonal pick; ideal for wedding wear with a ethnic aesthetic. Made in cotton with floral finish.
2595,RootedHue Olive Lehenga,RootedHue,Women,Teen,Ethnic Wear,Lehenga,Office,Traditional,Elegant,Olive,Pink,All Season,Georgette,Regular,Three-Quarter Sleeve,Collar Neck,Printed,Embroidery,Curvy,"XS,S,M,L",5240,40,3140,Premium,4.5,190,21,0.1,100,93,No,No,Dry Clean,"ethnic_wear,georgette,lehenga,office,olive,teen,traditional,women",https://example.com/images/2595.jpg,easy-to-style seasonal pick; ideal for office wear with a traditional aesthetic. Made in georgette with printed finish.
2625,FableFit Mustard Lehenga,FableFit,Women,Teen,Ethnic Wear,Lehenga,Casual,Ethnic,Contemporary,Mustard,None,Summer,Viscose,Relaxed,Three-Quarter Sleeve,V-Neck,Floral,Patchwork,Plus Size,Free Size,3490,10,3140,Premium,4.8,1422,87,0.11,100,100,No,No,Gentle Wash,"casual,ethnic,ethnic_wear,lehenga,mustard,teen,viscose,women",https://example.com/images/2625.jpg,occasion-ready statement piece; ideal for casual wear with a ethnic aesthetic. Made in viscose with floral finish.
2627,RootedHue Yellow Lehenga,RootedHue,Women,Adult,Ethnic Wear,Lehenga,Wedding,Traditional,Vintage,Yellow,Pink,Winter,Chiffon,Regular,Short Sleeve,Collar Neck,Embroidered,None,Slim,"XS,S,M,L",1450,35,940,Low,4.0,723,162,0.08,100,100,No,No,Machine Wash,"adult,chiffon,ethnic_wear,lehenga,traditional,wedding,women,yellow",https://example.com/images/2627.jpg,easy-to-style seasonal pick; ideal for wedding wear with a traditional aesthetic. Made in chiffon with embroidered finish.
2628,MintMode Red Lehenga,MintMode,Women,Teen,Ethnic Wear,Lehenga,Casual,Elegant,Statement,Red,Gold,Summer,Chiffon,Relaxed,Three-Quarter Sleeve,Square Neck,Embroidered,Embroidery,Athletic,Free Size,5520,5,5240,Premium,3.8,2177,71,0.15,100,98,Yes,No,Dry Clean,"casual,chiffon,elegant,ethnic_wear,lehenga,red,teen,women",https://example.com/images/2628.jpg,premium finish with modern silhouette; ideal for casual wear with a elegant aesthetic. Made in chiffon with embroidered finish.
2634,FableFit White Lehenga,FableFit,Women,Adult,Ethnic Wear,Lehenga,Office,Traditional,Classic,White,White,Spring,Cotton,Regular,Sleeveless,V-Neck,Self Design,Frill,Plus Size,"M,L,XL",5170,35,3360,Premium,4.3,506,167,0.09,100,100,No,No,Machine Wash,"adult,cotton,ethnic_wear,lehenga,office,traditional,white,women",https://example.com/images/2634.jpg,easy-to-style seasonal pick; ideal for office wear with a traditional aesthetic. Made in cotton with self design finish.
2638,Eshine Olive Lehenga,Eshine,Women,Young Adult,Ethnic Wear,Lehenga,Casual,Ethnic,Minimal,Olive,Green,Autumn,Chiffon,Regular,Long Sleeve,Square Neck,Self Design,Frill,Athletic,"XS,S,M,L",6770,20,5420,Premium,4.4,344,5,0.22,100,100,Yes,No,Hand Wash,"casual,chiffon,ethnic,ethnic_wear,lehenga,olive,women,young_adult",https://example.com/images/2638.jpg,premium finish with modern silhouette; ideal for casual wear with a ethnic aesthetic. Made in chiffon with self design finish.
2639,RootedHue Grey Lehenga,RootedHue,Women,Young Adult,Ethnic Wear,Lehenga,Office,Traditional,Edgy,Grey,Grey,All Season,Chiffon,Relaxed,Long Sleeve,V-Neck,Printed,Patchwork,Slim,"M,L,XL",920,30,640,Low,3.8,634,66,0.08,100,91,No,Yes,Dry Clean,"chiffon,ethnic_wear,grey,lehenga,office,traditional,women,young_adult",https://example.com/images/2639.jpg,comfortable fit with refined detailing; ideal for office wear with a traditional aesthetic. Made in chiffon with printed finish.
2642,MintMode Turquoise Lehenga,MintMode,Women,Adult,Ethnic Wear,Lehenga,Office,Ethnic,Playful,Turquoise,Grey,All Season,Cotton,Relaxed,Three-Quarter Sleeve,Square Neck,Embroidered,Ruffles,Curvy,"M,L,XL",6730,35,4370,Premium,3.8,2094,134,0.11,100,98,Yes,No,Dry Clean,"adult,cotton,ethnic,ethnic_wear,lehenga,office,turquoise,women",https://example.com/images/2642.jpg,easy-to-style seasonal pick; ideal for office wear with a ethnic aesthetic. Made in cotton with embroidered finish.
2645,UrbanWeave Turquoise Lehenga,UrbanWeave,Women,Teen,Ethnic Wear,Lehenga,Festive,Elegant,Classic,Turquoise,Black,Monsoon,Cotton,Regular,Short Sleeve,Square Neck,Floral,None,Slim,"M,L,XL",5550,20,4440,Premium,4.2,1433,179,0.12,100,100,No,No,Gentle Wash,"cotton,elegant,ethnic_wear,festive,lehenga,teen,turquoise,women",https://example.com/images/2645.jpg,trend-led wardrobe staple; ideal for festive wear with a elegant aesthetic. Made in cotton with floral finish.
2656,UrbanWeave Teal Lehenga,UrbanWeave,Women,Teen,Ethnic Wear,Lehenga,Casual,Traditional,Statement,Teal,Silver,All Season,Rayon,Relaxed,Sleeveless,V-Neck,Floral,Patchwork,Curvy,"XS,S,M,L",6870,30,4810,Premium,3.7,841,159,0.06,100,100,No,No,Machine Wash,"casual,ethnic_wear,lehenga,rayon,teal,teen,traditional,women",https://example.com/images/2656.jpg,trend-led wardrobe staple; ideal for casual wear with a traditional aesthetic. Made in rayon with floral finish.
2657,Velora Red Lehenga,Velora,Women,Adult,Ethnic Wear,Lehenga,Wedding,Elegant,Contemporary,Red,Black,Autumn,Silk,Relaxed,Sleeveless,Collar Neck,Printed,Buttons,Slim,"XS,S,M,L",4360,30,3050,Premium,4.0,1487,101,0.04,100,100,No,No,Gentle Wash,"adult,elegant,ethnic_wear,lehenga,red,silk,wedding,women",https://example.com/images/2657.jpg,lightweight and breathable design; ideal for wedding wear with a elegant aesthetic. Made in silk with printed finish.
2663,RootedHue Peach Lehenga,RootedHue,Women,Teen,Ethnic Wear,Lehenga,Wedding,Elegant,Statement,Peach,None,Spring,Silk,Relaxed,Sleeveless,V-Neck,Embroidered,Buttons,Slim,"XS,S,M,L",3960,30,2770,Premium,4.1,979,108,0.08,100,100,No,No,Gentle Wash,"elegant,ethnic_wear,lehenga,peach,silk,teen,wedding,women",https://example.com/images/2663.jpg,fashion-forward look with versatile styling; ideal for wedding wear with a elegant aesthetic. Made in silk with embroidered finish.
2664,ThreadAura Beige Lehenga,ThreadAura,Women,Adult,Ethnic Wear,Lehenga,Wedding,Ethnic,Playful,Beige,Green,Spring,Rayon,Regular,Long Sleeve,V-Neck,Solid,Sequins,Slim,Free Size,8400,10,7560,Premium,4.0,291,14,0.11,100,100,No,Yes,Dry Clean,"adult,beige,ethnic,ethnic_wear,lehenga,rayon,wedding,women",https://example.com/images/2664.jpg,comfortable fit with refined detailing; ideal for wedding wear with a ethnic aesthetic. Made in rayon with solid finish.
2668,NovaNest Orange Lehenga,NovaNest,Women,Adult,Ethnic Wear,Lehenga,Casual,Ethnic,Edgy,Orange,Gold,Winter,Cotton,Relaxed,Sleeveless,Round Neck,Self Design,None,Plus Size,"S,M,L,XL",4090,35,2660,Premium,3.9,97,76,0.1,100,93,No,Yes,Gentle Wash,"adult,casual,cotton,ethnic,ethnic_wear,lehenga,orange,women",https://example.com/images/2668.jpg,lightweight and breathable design; ideal for casual wear with a ethnic aesthetic. Made in cotton with self design finish.
2672,LuxeLane Grey Lehenga,LuxeLane,Women,Teen,Ethnic Wear,Lehenga,Festive,Elegant,Vintage,Grey,White,Monsoon,Georgette,Regular,Sleeveless,V-Neck,Solid,Patchwork,Plus Size,"XS,S,M,L",8420,25,6320,Premium,4.2,1527,73,0.1,100,100,Yes,Yes,Gentle Wash,"elegant,ethnic_wear,festive,georgette,grey,lehenga,teen,women",https://example.com/images/2672.jpg,lightweight and breathable design; ideal for festive wear with a elegant aesthetic. Made in georgette with solid finish.
2673,ThreadAura Olive Lehenga,ThreadAura,Women,Adult,Ethnic Wear,Lehenga,Festive,Traditional,Vintage,Olive,Gold,Summer,Viscose,Regular,Long Sleeve,V-Neck,Floral,Sequins,Slim,"XS,S,M,L",6680,10,6010,Premium,4.4,1461,116,0.05,100,100,No,No,Dry Clean,"adult,ethnic_wear,festive,lehenga,olive,traditional,viscose,women",https://example.com/images/2673.jpg,elevated everyday essential; ideal for festive wear with a traditional aesthetic. Made in viscose with floral finish.
2677,CityDrift Turquoise Lehenga,CityDrift,Women,Teen,Ethnic Wear,Lehenga,Festive,Fusion,Classic,Turquoise,Green,Autumn,Georgette,Relaxed,Three-Quarter Sleeve,Collar Neck,Embroidered,Lace,Curvy,Free Size,5940,15,5050,Premium,4.0,488,167,0.08,100,100,Yes,No,Dry Clean,"ethnic_wear,festive,fusion,georgette,lehenga,teen,turquoise,women",https://example.com/images/2677.jpg,lightweight and breathable design; ideal for festive wear with a fusion aesthetic. Made in georgette with embroidered finish.
2678,ThreadAura Maroon Lehenga,ThreadAura,Women,Adult,Ethnic Wear,Lehenga,Casual,Fusion,Classic,Maroon,Silver,Autumn,Silk,Relaxed,Short Sleeve,V-Neck,Self Design,Ruffles,Slim,"S,M,L,XL",6440,5,6120,Premium,3.4,1349,109,0.04,100,100,Yes,No,Hand Wash,"adult,casual,ethnic_wear,fusion,lehenga,maroon,silk,women",https://example.com/images/2678.jpg,trend-led wardrobe staple; ideal for casual wear with a fusion aesthetic. Made in silk with self design finish.
2680,NovaNest Pink Lehenga,NovaNest,Women,Teen,Ethnic Wear,Lehenga,Wedding,Ethnic,Statement,Pink,Black,Winter,Georgette,Regular,Three-Quarter Sleeve,Round Neck,Printed,Patchwork,Plus Size,"S,M,L,XL",5360,5,5090,Premium,4.8,1187,123,0.12,100,100,No,No,Dry Clean,"ethnic,ethnic_wear,georgette,lehenga,pink,teen,wedding,women",https://example.com/images/2680.jpg,elevated everyday essential; ideal for wedding wear with a ethnic aesthetic. Made in georgette with printed finish.
2683,LuxeLane Olive Lehenga,LuxeLane,Women,Teen,Ethnic Wear,Lehenga,Festive,Fusion,Playful,Olive,Grey,Spring,Viscose,Relaxed,Short Sleeve,Square Neck,Printed,Embroidery,Plus Size,"XS,S,M,L",3680,35,2390,Medium,4.8,837,138,0.05,100,100,No,Yes,Machine Wash,"ethnic_wear,festive,fusion,lehenga,olive,teen,viscose,women",https://example.com/images/2683.jpg,premium finish with modern silhouette; ideal for festive wear with a fusion aesthetic. Made in viscose with printed finish.
2700,RootedHue Turquoise Lehenga,RootedHue,Women,Young Adult,Ethnic Wear,Lehenga,Office,Fusion,Edgy,Turquoise,Green,Winter,Rayon,Regular,Short Sleeve,V-Neck,Solid,Frill,Slim,Free Size,4760,25,3570,Premium,4.1,496,38,0.13,100,100,Yes,No,Hand Wash,"ethnic_wear,fusion,lehenga,office,rayon,turquoise,women,young_adult",https://example.com/images/2700.jpg,comfortable fit with refined detailing; ideal for office wear with a fusion aesthetic. Made in rayon with solid finish.
2706,ThreadAura Lavender Lehenga,ThreadAura,Women,Adult,Ethnic Wear,Lehenga,Casual,Traditional,Contemporary,Lavender,Beige,Spring,Georgette,Regular,Long Sleeve,Collar Neck,Solid,Embroidery,Regular,"XS,S,M,L",6250,35,4060,Premium,4.2,140,24,0.1,100,100,No,Yes,Hand Wash,"adult,casual,ethnic_wear,georgette,lavender,lehenga,traditional,women",https://example.com/images/2706.jpg,easy-to-style seasonal pick; ideal for casual wear with a traditional aesthetic. Made in georgette with solid finish.
2724,ThreadAura Red Lehenga,ThreadAura,Women,Teen,Ethnic Wear,Lehenga,Festive,Ethnic,Classic,Red,Grey,Autumn,Georgette,Relaxed,Three-Quarter Sleeve,Square Neck,Solid,Frill,Curvy,"S,M,L,XL",6540,10,5890,Premium,4.2,589,167,0.11,100,100,No,Yes,Hand Wash,"ethnic,ethnic_wear,festive,georgette,lehenga,red,teen,women",https://example.com/images/2724.jpg,easy-to-style seasonal pick; ideal for festive wear with a ethnic aesthetic. Made in georgette with solid finish.
2727,VivaStyle Mustard Lehenga,VivaStyle,Women,Young Adult,Ethnic Wear,Lehenga,Office,Fusion,Contemporary,Mustard,Pink,Spring,Georgette,Relaxed,Short Sleeve,Collar Neck,Floral,Frill,Curvy,"M,L,XL",2420,25,1820,Medium,4.4,1567,142,0.13,100,100,Yes,No,Hand Wash,"ethnic_wear,fusion,georgette,lehenga,mustard,office,women,young_adult",https://example.com/images/2727.jpg,easy-to-style seasonal pick; ideal for office wear with a fusion aesthetic. Made in georgette with floral finish.
2731,FableFit Olive Lehenga,FableFit,Women,Adult,Ethnic Wear,Lehenga,Wedding,Traditional,Classic,Olive,Black,All Season,Chiffon,Relaxed,Long Sleeve,V-Neck,Embroidered,Patchwork,Plus Size,Free Size,4050,35,2630,Premium,4.1,835,40,0.14,100,100,Yes,Yes,Hand Wash,"adult,chiffon,ethnic_wear,lehenga,olive,traditional,wedding,women",https://example.com/images/2731.jpg,easy-to-style seasonal pick; ideal for wedding wear with a traditional aesthetic. Made in chiffon with embroidered finish.
2733,CityDrift Black Lehenga,CityDrift,Women,Young Adult,Ethnic Wear,Lehenga,Office,Elegant,Elegant,Black,Pink,Spring,Viscose,Relaxed,Three-Quarter Sleeve,Collar Neck,Self Design,Pleats,Curvy,Free Size,5130,25,3850,Premium,4.4,741,22,0.08,100,100,Yes,No,Dry Clean,"black,elegant,ethnic_wear,lehenga,office,viscose,women,young_adult",https://example.com/images/2733.jpg,trend-led wardrobe staple; ideal for office wear with a elegant aesthetic. Made in viscose with self design finish.
2739,ThreadAura Black Lehenga,ThreadAura,Women,Teen,Ethnic Wear,Lehenga,Wedding,Fusion,Minimal,Black,Gold,Spring,Georgette,Regular,Sleeveless,Round Neck,Embroidered,None,Curvy,"S,M,L,XL",6720,30,4700,Premium,4.6,668,172,0.04,100,100,No,Yes,Machine Wash,"black,ethnic_wear,fusion,georgette,lehenga,teen,wedding,women",https://example.com/images/2739.jpg,easy-to-style seasonal pick; ideal for wedding wear with a fusion aesthetic. Made in georgette with embroidered finish.
